Çalışan Sicil No;Gösterge Adı ;Periyot;Planlanan;Gerçekleşen;Sonuç 
100684;TSM - Market İndeks;1;100;149,2774689;149,2774689
100397;TSM - Market İndeks;1;100;150,0773931;150,0773931
100677;TSM - Market İndeks;1;100;135,5772081;135,5772081
100491;TSM - Market İndeks;1;100;136,113562;136,113562
100856;TSM - Market İndeks;1;100;135,4800082;135,4800082
101022;TSM - Market İndeks;1;100;124,3939496;124,3939496
100511;TSM - Market İndeks;1;100;130,607525;130,607525
100140;TSM - Market İndeks;1;100;130,2365058;130,2365058
100649;TSM - Market İndeks;1;100;117,0912725;117,0912725
101453;TSM - Market İndeks;1;100;108,3314192;108,3314192
100582;TSM - Market İndeks;1;100;105,9328263;105,9328263
100865;TSM - Market İndeks;1;100;114,6229325;114,6229325
100603;TSM - Market İndeks;1;100;116,5764216;116,5764216
101454;TSM - Market İndeks;1;100;102,7280406;102,7280406
100105;TSM - Market İndeks;1;100;110,9009227;110,9009227
101544;TSM - Market İndeks;1;100;94,55700209;94,55700209
100504;TSM - Market İndeks;1;100;105,1405411;105,1405411
100464;TSM - Market İndeks;1;100;94,84243219;94,84243219
101304;TSM - Market İndeks;1;100;100,505138;100,505138
101689;TSM - Market İndeks;1;100;107,0237738;107,0237738
100848;TSM - Market İndeks;1;100;105,7388845;105,7388845
100401;TSM - Market İndeks;1;100;94,82277064;94,82277064
101009;TSM - Market İndeks;1;100;99,94642919;99,94642919
100709;TSM - Market İndeks;1;100;97,27073527;97,27073527
100783;TSM - Market İndeks;1;100;94,63057276;94,63057276
100447;TSM - Market İndeks;1;100;94,66497561;94,66497561
100249;TSM - Market İndeks;1;100;82,3602233;82,3602233
100580;TSM - Market İndeks;1;100;83,69548836;83,69548836
100777;TSM - Market İndeks;1;100;71,57072302;71,57072302
101507;TSM - Market İndeks;1;100;70,83175125;70,83175125
101258;TSM - Market İndeks;1;100;79,19268872;79,19268872
101686;TSM - Market İndeks;1;100;71,45903159;71,45903159
100251;TSM - Market İndeks;1;100;74,57524088;74,57524088
101684;TSM - Market İndeks;1;100;78,8155771;78,8155771
101548;TSM - Market İndeks;1;100;63,75828028;63,75828028
101017;TSM - Market İndeks;1;100;65,44820046;65,44820046
101687;TSM - Market İndeks;1;100;53,07453705;53,07453705
101685;TSM - Market İndeks;1;100;50,07318291;50,07318291
100329;TSM - Market İndeks;2;100;160,4027742;160,4027742
100250;TSM - Market İndeks;2;100;148,929666;148,929666
100487;TSM - Market İndeks;2;100;148,6132339;148,6132339
100538;TSM - Market İndeks;2;100;153,4699888;153,4699888
100444;TSM - Market İndeks;2;100;135,3416684;135,3416684
100670;TSM - Market İndeks;2;100;163,4897743;163,4897743
100654;TSM - Market İndeks;2;100;146,2878044;146,2878044
100936;TSM - Market İndeks;2;100;140,760413;140,760413
101474;TSM - Market İndeks;2;100;135,8285329;135,8285329
100438;TSM - Market İndeks;2;100;150,9411646;150,9411646
100503;TSM - Market İndeks;2;100;145,9086702;145,9086702
100103;TSM - Market İndeks;2;100;137,8197341;137,8197341
100595;TSM - Market İndeks;2;100;143,3023376;143,3023376
100465;TSM - Market İndeks;2;100;125,2190842;125,2190842
100356;TSM - Market İndeks;2;100;153,0864511;153,0864511
101691;TSM - Market İndeks;2;100;121,800552;121,800552
101658;TSM - Market İndeks;2;100;132,0207753;132,0207753
101655;TSM - Market İndeks;2;100;101,7583086;101,7583086
100720;TSM - Market İndeks;2;100;116,5504421;116,5504421
100071;TSM - Market İndeks;2;100;128,1781346;128,1781346
101567;TSM - Market İndeks;2;100;111,3159633;111,3159633
101460;TSM - Market İndeks;2;100;127,0715709;127,0715709
101656;TSM - Market İndeks;2;100;91,06806645;91,06806645
100796;TSM - Market İndeks;2;100;139,7658943;139,7658943
101549;TSM - Market İndeks;2;100;126,2439126;126,2439126
100336;TSM - Market İndeks;2;100;118,0919875;118,0919875
100457;TSM - Market İndeks;2;100;131,7431051;131,7431051
100086;TSM - Market İndeks;2;100;117,1274411;117,1274411
100466;TSM - Market İndeks;2;100;116,829479;116,829479
101558;TSM - Market İndeks;2;100;120,562299;120,562299
100416;TSM - Market İndeks;2;100;120,4267655;120,4267655
100671;TSM - Market İndeks;2;100;121,7434263;121,7434263
100948;TSM - Market İndeks;2;100;104,8258963;104,8258963
101463;TSM - Market İndeks;2;100;105,6982015;105,6982015
101262;TSM - Market İndeks;2;100;111,6171964;111,6171964
