Çalýþan Sicil No;Gösterge Adý ;Periyot;Planlanan;Gerçekleþen;Sonuç 
100802;VA TSM Toplam Grup Kota Realizasyonu;2;137584,97;137961,26;100,27
100802;VA TSM Toplam Grup Kota Realizasyonu;3;129964,91;124077,18;95,47
100802;VA TSM Toplam Grup Kota Realizasyonu;4;119425,63;113753,86;95,25
100802;VA TSM Toplam Grup Kota Realizasyonu;5;133390,4;144635,99;108,43
100802;VA TSM Toplam Grup Kota Realizasyonu;6;140313,99;124211,77;88,52
100850;VA TSM Toplam Grup Kota Realizasyonu;1;132371,54;150794,14;113,92
100850;VA TSM Toplam Grup Kota Realizasyonu;2;159682,78;152089,26;95,24
100850;VA TSM Toplam Grup Kota Realizasyonu;3;154197,19;118135,54;76,61
100850;VA TSM Toplam Grup Kota Realizasyonu;4;141686,94;170672,84;120,46
100850;VA TSM Toplam Grup Kota Realizasyonu;5;157904,07;167670,1;106,18
100850;VA TSM Toplam Grup Kota Realizasyonu;6;166248,77;138705,85;83,43
101459;VA TSM Toplam Grup Kota Realizasyonu;1;108445,07;106595,73;98,29
101459;VA TSM Toplam Grup Kota Realizasyonu;2;130912,5;116175,51;88,74
101459;VA TSM Toplam Grup Kota Realizasyonu;3;126380,63;123139,61;97,44
101459;VA TSM Toplam Grup Kota Realizasyonu;4;116415,72;128603,74;110,47
101459;VA TSM Toplam Grup Kota Realizasyonu;5;129864,04;138759,58;106,85
101459;VA TSM Toplam Grup Kota Realizasyonu;6;137278,86;136500,96;99,43
101504;VA TSM Toplam Grup Kota Realizasyonu;1;70636,01;56779,47;80,38
101504;VA TSM Toplam Grup Kota Realizasyonu;2;85445,15;58635,28;68,62
101543;VA TSM Toplam Grup Kota Realizasyonu;1;80655,02;85091,49;105,5
101543;VA TSM Toplam Grup Kota Realizasyonu;2;101864,73;87883,02;86,27
101543;VA TSM Toplam Grup Kota Realizasyonu;3;98319,77;88146,84;89,65
101543;VA TSM Toplam Grup Kota Realizasyonu;4;90242,53;79287,5;87,86
101543;VA TSM Toplam Grup Kota Realizasyonu;5;100943,96;104018,4;103,05
101543;VA TSM Toplam Grup Kota Realizasyonu;6;106568,65;110413,59;103,61
101563;VA TSM Toplam Grup Kota Realizasyonu;1;91877,56;88383,78;96,2
101563;VA TSM Toplam Grup Kota Realizasyonu;2;110555,47;85687,76;77,51
101563;VA TSM Toplam Grup Kota Realizasyonu;3;104921,26;95387,02;90,91
101563;VA TSM Toplam Grup Kota Realizasyonu;4;96243,68;85234,26;88,56
101563;VA TSM Toplam Grup Kota Realizasyonu;5;108305,52;94768,24;87,5
101563;VA TSM Toplam Grup Kota Realizasyonu;6;114834,42;93910,05;81,78
101678;VA TSM Toplam Grup Kota Realizasyonu;1;117321,32;117319,9;100
101678;VA TSM Toplam Grup Kota Realizasyonu;2;140970,1;138621,45;98,33
101678;VA TSM Toplam Grup Kota Realizasyonu;3;134552,08;130656,03;97,1
101678;VA TSM Toplam Grup Kota Realizasyonu;4;124029,8;148104,04;119,41
101678;VA TSM Toplam Grup Kota Realizasyonu;5;138710,71;159844,19;115,24
101678;VA TSM Toplam Grup Kota Realizasyonu;6;146989,01;168596,25;114,7
101679;VA TSM Toplam Grup Kota Realizasyonu;1;84008,92;69380,47;82,59
101679;VA TSM Toplam Grup Kota Realizasyonu;2;101457,77;69777,73;68,78
101679;VA TSM Toplam Grup Kota Realizasyonu;3;97718,63;71296,46;72,96
101679;VA TSM Toplam Grup Kota Realizasyonu;4;89549,58;88148,48;98,44
101679;VA TSM Toplam Grup Kota Realizasyonu;5;100596,72;87335,92;86,82
101679;VA TSM Toplam Grup Kota Realizasyonu;6;106601,56;78693,49;73,82
101680;VA TSM Toplam Grup Kota Realizasyonu;1;98971,21;101520,89;102,58
101680;VA TSM Toplam Grup Kota Realizasyonu;2;107680,59;89400,34;83,02
101680;VA TSM Toplam Grup Kota Realizasyonu;3;102791,9;80217,69;78,04
101680;VA TSM Toplam Grup Kota Realizasyonu;4;94137,27;79245,28;84,18
101680;VA TSM Toplam Grup Kota Realizasyonu;5;105497,27;102306,22;96,98
101680;VA TSM Toplam Grup Kota Realizasyonu;6;111493,8;84425,66;75,72
101681;VA TSM Toplam Grup Kota Realizasyonu;1;84153,98;72293,25;85,91
101681;VA TSM Toplam Grup Kota Realizasyonu;2;101508,06;75365,25;74,25
101681;VA TSM Toplam Grup Kota Realizasyonu;3;96400,38;69448,68;72,04
101681;VA TSM Toplam Grup Kota Realizasyonu;4;88607,12;64575,21;72,88
101681;VA TSM Toplam Grup Kota Realizasyonu;5;99512,91;78644,18;79,03
101681;VA TSM Toplam Grup Kota Realizasyonu;6;105594,99;76524,17;72,47
101682;VA TSM Toplam Grup Kota Realizasyonu;1;77162,18;64265,66;83,29
101682;VA TSM Toplam Grup Kota Realizasyonu;2;96522,55;77397,9;80,19
101682;VA TSM Toplam Grup Kota Realizasyonu;3;92442,61;64748,54;70,04
101682;VA TSM Toplam Grup Kota Realizasyonu;4;84803,33;59242,96;69,86
101683;VA TSM Toplam Grup Kota Realizasyonu;1;84295,87;87251,52;103,51
101683;VA TSM Toplam Grup Kota Realizasyonu;2;101607,56;84329,84;83
101683;VA TSM Toplam Grup Kota Realizasyonu;3;103282,57;83726,08;81,07
101683;VA TSM Toplam Grup Kota Realizasyonu;4;95037,47;82033,37;86,32
101683;VA TSM Toplam Grup Kota Realizasyonu;5;106609,92;102573,69;96,21
101683;VA TSM Toplam Grup Kota Realizasyonu;6;112920,64;77307,19;68,46
101688;VA TSM Toplam Grup Kota Realizasyonu;1;102331,37;114823,58;112,21
101688;VA TSM Toplam Grup Kota Realizasyonu;2;124003,58;121974,11;98,36
101688;VA TSM Toplam Grup Kota Realizasyonu;3;115685,19;112061,19;96,87
101688;VA TSM Toplam Grup Kota Realizasyonu;4;105330,06;104014,86;98,75
101688;VA TSM Toplam Grup Kota Realizasyonu;5;117176,48;110865,34;94,61
101688;VA TSM Toplam Grup Kota Realizasyonu;6;122750,89;115537,29;94,12
101695;VA TSM Toplam Grup Kota Realizasyonu;1;72793,85;42981,69;59,05
101695;VA TSM Toplam Grup Kota Realizasyonu;2;87727,11;50549,1;57,62
101695;VA TSM Toplam Grup Kota Realizasyonu;3;84211,24;59567,07;70,74
101695;VA TSM Toplam Grup Kota Realizasyonu;4;77648,98;52122,6;67,13
101695;VA TSM Toplam Grup Kota Realizasyonu;5;87572,68;60629,21;69,23
101695;VA TSM Toplam Grup Kota Realizasyonu;6;93041,7;75047,26;80,66
101802;VA TSM Toplam Grup Kota Realizasyonu;5;155144,46;146745,32;94,59
101802;VA TSM Toplam Grup Kota Realizasyonu;6;163570,11;140842,77;86,11
101819;VA TSM Toplam Grup Kota Realizasyonu;5;101415,81;66965,19;66,03
101819;VA TSM Toplam Grup Kota Realizasyonu;6;107619,3;67456,54;62,68
101844;VA TSM Toplam Grup Kota Realizasyonu;5;85175,71;71554,56;84,01
101844;VA TSM Toplam Grup Kota Realizasyonu;6;90405,48;95450,11;105,58
100140;VA TSM Toplam Grup Kota Realizasyonu;1;76876,41;85589,9;111,33
100140;VA TSM Toplam Grup Kota Realizasyonu;2;90515,29;103285,42;114,11
100140;VA TSM Toplam Grup Kota Realizasyonu;3;90517,56;97976,7;108,24
100140;VA TSM Toplam Grup Kota Realizasyonu;4;82882,42;78237,66;94,4
100140;VA TSM Toplam Grup Kota Realizasyonu;5;92143,07;95286,01;103,41
100140;VA TSM Toplam Grup Kota Realizasyonu;6;94777,72;98840,77;104,29
100491;VA TSM Toplam Grup Kota Realizasyonu;1;76853,29;90727,14;118,05
100491;VA TSM Toplam Grup Kota Realizasyonu;2;89853,82;102000,49;113,52
100491;VA TSM Toplam Grup Kota Realizasyonu;3;90205,45;96614,74;107,11
100491;VA TSM Toplam Grup Kota Realizasyonu;4;82482,94;79199,31;96,02
100491;VA TSM Toplam Grup Kota Realizasyonu;5;92113,26;100389,45;108,98
100491;VA TSM Toplam Grup Kota Realizasyonu;6;94944,44;94967,77;100,02
100397;VA TSM Toplam Grup Kota Realizasyonu;1;98263,78;128628,33;130,9
100397;VA TSM Toplam Grup Kota Realizasyonu;2;115898,93;150002,67;129,43
100397;VA TSM Toplam Grup Kota Realizasyonu;3;116258,31;140210,63;120,6
100397;VA TSM Toplam Grup Kota Realizasyonu;4;106307,21;142233,57;133,79
100397;VA TSM Toplam Grup Kota Realizasyonu;5;118958,84;158299,76;133,07
100397;VA TSM Toplam Grup Kota Realizasyonu;6;122801,14;152429,79;124,13
100582;VA TSM Toplam Grup Kota Realizasyonu;1;74168,88;83656,42;112,79
100582;VA TSM Toplam Grup Kota Realizasyonu;2;86470,49;92624,82;107,12
100582;VA TSM Toplam Grup Kota Realizasyonu;3;86539,44;83334,04;96,3
100582;VA TSM Toplam Grup Kota Realizasyonu;4;79148,07;82423,68;104,14
100582;VA TSM Toplam Grup Kota Realizasyonu;5;89146;90413,99;101,42
100582;VA TSM Toplam Grup Kota Realizasyonu;6;91531,02;84775,97;92,62
100684;VA TSM Toplam Grup Kota Realizasyonu;1;88803,28;116992,16;131,74
100684;VA TSM Toplam Grup Kota Realizasyonu;2;104479,14;120444,74;115,28
100684;VA TSM Toplam Grup Kota Realizasyonu;3;105019,14;120711,82;114,94
100684;VA TSM Toplam Grup Kota Realizasyonu;4;96133,85;113563,15;118,13
100684;VA TSM Toplam Grup Kota Realizasyonu;5;106957,43;138951,08;129,91
100684;VA TSM Toplam Grup Kota Realizasyonu;6;109871,43;114249,8;103,98
100649;VA TSM Toplam Grup Kota Realizasyonu;1;88792,22;99420,69;111,97
100649;VA TSM Toplam Grup Kota Realizasyonu;2;104090,69;112255,86;107,84
100649;VA TSM Toplam Grup Kota Realizasyonu;3;104120,43;117015,01;112,38
100649;VA TSM Toplam Grup Kota Realizasyonu;4;94997,68;93853,37;98,8
100649;VA TSM Toplam Grup Kota Realizasyonu;5;105914,13;109346,52;103,24
100649;VA TSM Toplam Grup Kota Realizasyonu;6;108551,02;105992,77;97,64
100709;VA TSM Toplam Grup Kota Realizasyonu;1;75151,37;69548,63;92,54
100709;VA TSM Toplam Grup Kota Realizasyonu;2;87517,01;78839,59;90,08
100709;VA TSM Toplam Grup Kota Realizasyonu;3;87817,51;76406,75;87,01
100709;VA TSM Toplam Grup Kota Realizasyonu;4;80433,43;71202,63;88,52
100709;VA TSM Toplam Grup Kota Realizasyonu;5;90520,42;95998,36;106,05
100709;VA TSM Toplam Grup Kota Realizasyonu;6;93587,54;90231,73;96,41
100504;VA TSM Toplam Grup Kota Realizasyonu;1;92657,5;94209,76;101,68
100504;VA TSM Toplam Grup Kota Realizasyonu;2;107273,89;122831,95;114,5
100504;VA TSM Toplam Grup Kota Realizasyonu;3;107948,83;113919,64;105,53
100504;VA TSM Toplam Grup Kota Realizasyonu;4;99045,09;104542,12;105,55
100504;VA TSM Toplam Grup Kota Realizasyonu;5;111878,59;119442,74;106,76
100504;VA TSM Toplam Grup Kota Realizasyonu;6;115374,4;116989,84;101,4
100464;VA TSM Toplam Grup Kota Realizasyonu;1;91997,06;96455,45;104,85
100464;VA TSM Toplam Grup Kota Realizasyonu;2;107553,69;98041,66;91,16
100464;VA TSM Toplam Grup Kota Realizasyonu;3;107562,56;93447,23;86,88
100464;VA TSM Toplam Grup Kota Realizasyonu;4;98184,34;83221,25;84,76
100464;VA TSM Toplam Grup Kota Realizasyonu;5;111375,02;82386,38;73,97
100464;VA TSM Toplam Grup Kota Realizasyonu;6;114716,78;82869,77;72,24
100249;VA TSM Toplam Grup Kota Realizasyonu;1;71778,63;62375,26;86,9
100401;VA TSM Toplam Grup Kota Realizasyonu;1;69029,56;68050,11;98,58
100401;VA TSM Toplam Grup Kota Realizasyonu;2;81038,1;71702,17;88,48
100401;VA TSM Toplam Grup Kota Realizasyonu;3;81244,56;63754,86;78,47
100401;VA TSM Toplam Grup Kota Realizasyonu;4;74454,16;61124,13;82,1
100401;VA TSM Toplam Grup Kota Realizasyonu;5;83081,95;66813,02;80,42
100401;VA TSM Toplam Grup Kota Realizasyonu;6;85650,04;62283,47;72,72
100623;VA TSM Toplam Grup Kota Realizasyonu;1;104533,24;135696,6;129,81
100623;VA TSM Toplam Grup Kota Realizasyonu;2;122051,06;147383,01;120,76
100623;VA TSM Toplam Grup Kota Realizasyonu;3;123155,22;144824,05;117,59
100623;VA TSM Toplam Grup Kota Realizasyonu;4;113241,03;137565,82;121,48
100623;VA TSM Toplam Grup Kota Realizasyonu;5;127202,64;155106,06;121,94
100623;VA TSM Toplam Grup Kota Realizasyonu;6;130924,37;163237,26;124,68
100580;VA TSM Toplam Grup Kota Realizasyonu;1;65619,74;59011,78;89,93
100580;VA TSM Toplam Grup Kota Realizasyonu;2;77120,48;60789,73;78,82
100580;VA TSM Toplam Grup Kota Realizasyonu;3;77390,58;61758,41;79,8
100580;VA TSM Toplam Grup Kota Realizasyonu;4;70600,76;69178,93;97,99
100580;VA TSM Toplam Grup Kota Realizasyonu;5;79099,05;61240,94;77,42
100580;VA TSM Toplam Grup Kota Realizasyonu;6;81414,51;64085,58;78,72
100251;VA TSM Toplam Grup Kota Realizasyonu;1;81347,51;61538,68;75,65
100251;VA TSM Toplam Grup Kota Realizasyonu;2;86295,1;92443,15;107,12
100251;VA TSM Toplam Grup Kota Realizasyonu;3;87059,51;85663,92;98,4
100251;VA TSM Toplam Grup Kota Realizasyonu;4;79626,06;54304,32;68,2
100251;VA TSM Toplam Grup Kota Realizasyonu;5;89126,49;69248,17;77,7
100251;VA TSM Toplam Grup Kota Realizasyonu;6;91398,86;72529,61;79,36
100677;VA TSM Toplam Grup Kota Realizasyonu;1;80564,99;100754,44;125,06
100677;VA TSM Toplam Grup Kota Realizasyonu;2;94256,86;105763,09;112,21
100677;VA TSM Toplam Grup Kota Realizasyonu;3;94328,41;109831,91;116,44
100677;VA TSM Toplam Grup Kota Realizasyonu;4;86445,88;104370,61;120,74
100677;VA TSM Toplam Grup Kota Realizasyonu;5;96729,18;119918,05;123,97
100677;VA TSM Toplam Grup Kota Realizasyonu;6;99743,39;105123,24;105,39
100105;VA TSM Toplam Grup Kota Realizasyonu;1;76505,74;81036,21;105,92
100105;VA TSM Toplam Grup Kota Realizasyonu;2;90371,34;97905,23;108,34
100105;VA TSM Toplam Grup Kota Realizasyonu;3;90761,6;92268,48;101,66
100105;VA TSM Toplam Grup Kota Realizasyonu;4;82983,98;88090,33;106,15
100105;VA TSM Toplam Grup Kota Realizasyonu;5;92339,62;95957,42;103,92
100105;VA TSM Toplam Grup Kota Realizasyonu;6;95039,37;106686,48;112,26
100447;VA TSM Toplam Grup Kota Realizasyonu;1;114287,02;100332,38;87,79
100447;VA TSM Toplam Grup Kota Realizasyonu;2;132898,02;111782,83;84,11
100447;VA TSM Toplam Grup Kota Realizasyonu;3;132802,56;118908,91;89,54
100447;VA TSM Toplam Grup Kota Realizasyonu;4;120953,31;123533,65;102,13
100447;VA TSM Toplam Grup Kota Realizasyonu;5;135339,61;124921,49;92,3
100447;VA TSM Toplam Grup Kota Realizasyonu;6;139808,23;113156,13;80,94
100603;VA TSM Toplam Grup Kota Realizasyonu;1;88580,57;90242,43;101,88
100603;VA TSM Toplam Grup Kota Realizasyonu;2;102725,53;101908,8;99,2
100603;VA TSM Toplam Grup Kota Realizasyonu;3;102591,98;110306,57;107,52
100603;VA TSM Toplam Grup Kota Realizasyonu;4;93814,12;104326,45;111,21
100603;VA TSM Toplam Grup Kota Realizasyonu;5;105860,51;121462,79;114,74
100603;VA TSM Toplam Grup Kota Realizasyonu;6;109396,09;113518,99;103,77
100717;VA TSM Toplam Grup Kota Realizasyonu;1;95174,25;128880,76;135,42
100717;VA TSM Toplam Grup Kota Realizasyonu;2;111308,77;150608,32;135,31
100717;VA TSM Toplam Grup Kota Realizasyonu;3;111908,34;143810,15;128,51
100717;VA TSM Toplam Grup Kota Realizasyonu;4;102603,25;147775,25;144,03
100717;VA TSM Toplam Grup Kota Realizasyonu;5;114214,93;174590,99;152,86
100717;VA TSM Toplam Grup Kota Realizasyonu;6;117368,05;178544,04;152,12
100511;VA TSM Toplam Grup Kota Realizasyonu;1;79007,81;89983,45;113,89
100511;VA TSM Toplam Grup Kota Realizasyonu;2;92023,06;116234,7;126,31
100511;VA TSM Toplam Grup Kota Realizasyonu;3;92652,91;103863,92;112,1
100511;VA TSM Toplam Grup Kota Realizasyonu;4;84822,86;104339,13;123,01
100511;VA TSM Toplam Grup Kota Realizasyonu;5;94652,86;119892,86;126,67
100511;VA TSM Toplam Grup Kota Realizasyonu;6;97141,44;110120,59;113,36
100777;VA TSM Toplam Grup Kota Realizasyonu;1;83559,15;72504,43;86,77
100777;VA TSM Toplam Grup Kota Realizasyonu;2;98065,34;68299,89;69,65
100777;VA TSM Toplam Grup Kota Realizasyonu;3;98819,16;79561,26;80,51
100777;VA TSM Toplam Grup Kota Realizasyonu;4;90852,76;89484,56;98,49
100777;VA TSM Toplam Grup Kota Realizasyonu;5;101436,16;90035,06;88,76
100777;VA TSM Toplam Grup Kota Realizasyonu;6;104471,17;87540,95;83,79
100783;VA TSM Toplam Grup Kota Realizasyonu;1;72029,52;67042,07;93,08
100783;VA TSM Toplam Grup Kota Realizasyonu;2;86480,29;72100,61;83,37
100783;VA TSM Toplam Grup Kota Realizasyonu;3;71761,11;49146,92;68,49
100783;VA TSM Toplam Grup Kota Realizasyonu;4;65604,81;48742,92;74,3
100783;VA TSM Toplam Grup Kota Realizasyonu;5;73524,5;52445,52;71,33
100783;VA TSM Toplam Grup Kota Realizasyonu;6;75781,78;58915,3;77,74
100856;VA TSM Toplam Grup Kota Realizasyonu;1;75341,36;89946,95;119,39
100856;VA TSM Toplam Grup Kota Realizasyonu;2;87245,79;98402,71;112,79
100856;VA TSM Toplam Grup Kota Realizasyonu;3;88018,99;97520,35;110,79
100856;VA TSM Toplam Grup Kota Realizasyonu;4;80964,13;104380,66;128,92
100856;VA TSM Toplam Grup Kota Realizasyonu;5;90072,15;107932,58;119,83
100856;VA TSM Toplam Grup Kota Realizasyonu;6;92708,66;100065,04;107,93
100848;VA TSM Toplam Grup Kota Realizasyonu;1;115213,76;110882,28;96,24
100848;VA TSM Toplam Grup Kota Realizasyonu;2;133870,47;113326,21;84,65
100848;VA TSM Toplam Grup Kota Realizasyonu;3;134491,31;110026,59;81,81
100848;VA TSM Toplam Grup Kota Realizasyonu;4;123627,53;102324,66;82,77
100848;VA TSM Toplam Grup Kota Realizasyonu;5;137073,63;131585,31;96
100848;VA TSM Toplam Grup Kota Realizasyonu;6;141303,07;125275,17;88,66
100865;VA TSM Toplam Grup Kota Realizasyonu;1;71647,17;73130,53;102,07
100865;VA TSM Toplam Grup Kota Realizasyonu;2;83312,2;82521,95;99,05
100865;VA TSM Toplam Grup Kota Realizasyonu;3;83813,54;83503,12;99,63
100865;VA TSM Toplam Grup Kota Realizasyonu;4;76944,77;83248,73;108,19
100865;VA TSM Toplam Grup Kota Realizasyonu;5;86721,45;100136,52;115,47
100865;VA TSM Toplam Grup Kota Realizasyonu;6;89199,69;92623,17;103,84
101022;VA TSM Toplam Grup Kota Realizasyonu;1;92327,42;108289,75;117,29
101022;VA TSM Toplam Grup Kota Realizasyonu;2;108640,25;117040,95;107,73
101022;VA TSM Toplam Grup Kota Realizasyonu;3;108873,57;112036,44;102,91
101017;VA TSM Toplam Grup Kota Realizasyonu;1;54556,92;38128,9;69,89
101017;VA TSM Toplam Grup Kota Realizasyonu;2;63833,59;43108,32;67,53
101017;VA TSM Toplam Grup Kota Realizasyonu;3;45050,44;29593,88;65,69
101017;VA TSM Toplam Grup Kota Realizasyonu;4;41155,19;19818,99;48,16
101017;VA TSM Toplam Grup Kota Realizasyonu;5;46053,4;30003,73;65,15
101017;VA TSM Toplam Grup Kota Realizasyonu;6;47097,17;28021,66;59,5
101009;VA TSM Toplam Grup Kota Realizasyonu;1;107174,66;101112,08;94,34
101009;VA TSM Toplam Grup Kota Realizasyonu;2;124986,07;110457,94;88,38
101009;VA TSM Toplam Grup Kota Realizasyonu;3;126094,66;114314,67;90,66
101009;VA TSM Toplam Grup Kota Realizasyonu;4;116032,1;90806,18;78,26
101009;VA TSM Toplam Grup Kota Realizasyonu;5;130085,3;128451,83;98,74
101009;VA TSM Toplam Grup Kota Realizasyonu;6;134080,32;102843,26;76,7
101258;VA TSM Toplam Grup Kota Realizasyonu;1;69086,16;56619,4;81,95
101258;VA TSM Toplam Grup Kota Realizasyonu;2;81347,08;63940,56;78,6
101258;VA TSM Toplam Grup Kota Realizasyonu;3;81450,07;64872,41;79,65
101258;VA TSM Toplam Grup Kota Realizasyonu;4;74484,24;51850,97;69,61
101258;VA TSM Toplam Grup Kota Realizasyonu;5;82837,11;72136,92;87,08
101258;VA TSM Toplam Grup Kota Realizasyonu;6;85064,67;62950,35;74
101304;VA TSM Toplam Grup Kota Realizasyonu;1;73344,43;72983,63;99,51
101304;VA TSM Toplam Grup Kota Realizasyonu;2;85697,58;86593,85;101,05
101304;VA TSM Toplam Grup Kota Realizasyonu;3;85738,15;79655,02;92,9
101304;VA TSM Toplam Grup Kota Realizasyonu;4;78315,17;81860,07;104,53
101304;VA TSM Toplam Grup Kota Realizasyonu;5;87966,78;86539,36;98,38
101304;VA TSM Toplam Grup Kota Realizasyonu;6;90653;81593,27;90,01
101474;VA TSM Toplam Grup Kota Realizasyonu;5;111720,52;104438,82;93,48
101474;VA TSM Toplam Grup Kota Realizasyonu;6;115085,95;102615,95;89,16
101454;VA TSM Toplam Grup Kota Realizasyonu;1;66865,8;72065,14;107,78
101454;VA TSM Toplam Grup Kota Realizasyonu;2;78918,54;74514,72;94,42
101454;VA TSM Toplam Grup Kota Realizasyonu;3;79067,01;71302,45;90,18
101507;VA TSM Toplam Grup Kota Realizasyonu;1;69026,33;55061,26;79,77
101507;VA TSM Toplam Grup Kota Realizasyonu;2;80862,35;64438,94;79,69
101507;VA TSM Toplam Grup Kota Realizasyonu;3;81481,14;68017,84;83,48
101507;VA TSM Toplam Grup Kota Realizasyonu;4;74725,2;63339,26;84,76
101507;VA TSM Toplam Grup Kota Realizasyonu;5;83596,05;82176,96;98,3
101507;VA TSM Toplam Grup Kota Realizasyonu;6;86413,41;66549,35;77,01
101453;VA TSM Toplam Grup Kota Realizasyonu;1;73641,9;82958,78;112,65
101453;VA TSM Toplam Grup Kota Realizasyonu;2;86934,05;87771,09;100,96
101453;VA TSM Toplam Grup Kota Realizasyonu;3;77149,45;72946,48;94,55
101453;VA TSM Toplam Grup Kota Realizasyonu;4;70720,85;58033,63;82,06
101453;VA TSM Toplam Grup Kota Realizasyonu;5;79569,17;74367,32;93,46
101453;VA TSM Toplam Grup Kota Realizasyonu;6;82056,7;73119,83;89,11
101544;VA TSM Toplam Grup Kota Realizasyonu;1;82174,4;82791;100,75
101544;VA TSM Toplam Grup Kota Realizasyonu;2;95119,7;79547,72;83,63
101544;VA TSM Toplam Grup Kota Realizasyonu;3;76953,91;64378,47;83,66
101544;VA TSM Toplam Grup Kota Realizasyonu;4;70430,59;54810,14;77,82
101544;VA TSM Toplam Grup Kota Realizasyonu;5;79285,91;77717,26;98,02
101544;VA TSM Toplam Grup Kota Realizasyonu;6;81919,57;66646,2;81,36
101548;VA TSM Toplam Grup Kota Realizasyonu;1;73876,9;52441,1;70,98
101548;VA TSM Toplam Grup Kota Realizasyonu;2;86501,9;66056,21;76,36
101548;VA TSM Toplam Grup Kota Realizasyonu;3;76253,4;47608,15;62,43
101548;VA TSM Toplam Grup Kota Realizasyonu;4;69875,8;43197,37;61,82
101548;VA TSM Toplam Grup Kota Realizasyonu;5;78482,17;50437,58;64,27
101548;VA TSM Toplam Grup Kota Realizasyonu;6;81150,29;57289,73;70,6
101684;VA TSM Toplam Grup Kota Realizasyonu;1;112223,04;80034,55;71,32
101684;VA TSM Toplam Grup Kota Realizasyonu;2;129829,36;100699,86;77,56
101684;VA TSM Toplam Grup Kota Realizasyonu;3;130069,98;107034,91;82,29
101684;VA TSM Toplam Grup Kota Realizasyonu;4;118885,71;84348,91;70,95
101684;VA TSM Toplam Grup Kota Realizasyonu;5;133229,04;108134,32;81,16
101684;VA TSM Toplam Grup Kota Realizasyonu;6;137147,76;87458,94;63,77
101685;VA TSM Toplam Grup Kota Realizasyonu;1;58084,43;39402,38;67,84
101685;VA TSM Toplam Grup Kota Realizasyonu;2;67564,9;51494,47;76,21
101685;VA TSM Toplam Grup Kota Realizasyonu;3;68044,51;44242,58;65,02
101685;VA TSM Toplam Grup Kota Realizasyonu;4;62439,33;34522,32;55,29
101685;VA TSM Toplam Grup Kota Realizasyonu;5;70308,79;46158,84;65,65
101685;VA TSM Toplam Grup Kota Realizasyonu;6;71987,53;36237,55;50,34
101686;VA TSM Toplam Grup Kota Realizasyonu;1;59565,98;46797,53;78,56
101686;VA TSM Toplam Grup Kota Realizasyonu;2;69688,8;57223;82,11
101686;VA TSM Toplam Grup Kota Realizasyonu;3;69809,97;62365,33;89,34
